Date,SPY,IWM,EFA,EEM,TLT,LQD,HYG,EMB,TIP,GLD,GSG,IYR
2012-04-03,141.26,83.27,54.56,43.29,110.58,114.43,90.25,112.43,117.05,159.89,35.21,62.41
2012-04-04,139.86,81.94,53.34,42.51,112.1001,114.65,89.92,112.41,117.07,157.21,34.75,61.78
2012-04-05,139.79,81.58,53.02,42.74,112.91,114.84,89.7,112.14,117.38,158.31,34.85,61.51
2012-04-06,139.79,81.58,53.02,42.74,112.91,114.84,89.7,112.14,117.38,158.31,34.85,61.51
2012-04-09,138.22,80.24,52.79,42.11,115.55,115.59,89.24,112.5,117.92,159.37,34.57,60.92
2012-04-10,135.9,78.35,51.66,41.295,116.8599,115.52,88.8,112.02,118.6,161.1,34.02,59.74
2012-04-11,137,79.46,52.38,41.735,115.46,115.4,89.34,112.4,118.79,161.065,34.33,60.45
2012-04-12,138.79,80.6,53.335,42.81,114.98,115.45,90.14,112.94,118.57,162.7,34.76,61.31
2012-04-13,137.14,79.542,52.32,42.16,116.84,116,89.85,112.9,119.07,160.85,34.56,60.99
2012-04-16,137.05,79.67,52.7,41.945,116.67,116,89.99,112.92,119,160.46,34.32,61.7
2012-04-17,139.082,80.82,53.54,42.43,116.6,116.15,90.38,113.21,119.26,160.27,34.47,62.23
2012-04-18,138.61,80.21,53.26,42.23,116.94,116.13,90.35,113.19,119.09,159.31,34.13,61.9
2012-04-19,137.72,79.75,52.94,42.045,117.05,116.21,90.18,113.2,118.81,159.43,34.05,61.87
2012-04-20,137.95,80.21,53.45,42.325,117.07,116.18,90.32,113.62,119.11,159.54,34.34,62.52
2012-04-23,136.79,79.1,52.38,41.52,117.92,116.2,90.13,113.33,119.24,159.07,34.17,61.94
2012-04-24,137.31,79.7,52.8,41.61,117.09,115.99,90.34,113.45,119.27,159.3,34.0622,62.73
2012-04-25,139.19,80.94,53.52,41.985,116.49,116.19,91,113.81,119.22,159.62,34.29,63.42
2012-04-26,140.16,81.74,53.84,42.25,117.19,116.38,91.06,113.86,119.67,161.03,34.4,63.69
2012-04-27,140.39,82.38,54.06,42.31,117.29,116.55,91.02,113.95,119.55,161.38,34.58,64
2012-04-30,139.87,81.47,53.75,42.215,117.32,116.48,91.2,114.27,119.42,161.88,34.66,63.91
2012-05-01,140.74,81.55,53.97,42.5,116.43,115.87,90.76,113.88,119.04,161.32,34.75,64.47
2012-05-02,140.325,81.77,53.55,42.415,117.25,116.25,91.11,114.08,119.17,160.59,34.32,64.37
2012-05-03,139.25,80.62,53.08,42.1,117.22,116.32,91.05,114.53,119.02,158.97,33.8,64.15
2012-05-04,137,79.09,52.27,41.36,118.14,116.45,90.87,114.49,119.27,159.47,33.08,63.66
2012-05-07,137.1,79.3,52.65,41.51,118.16,116.65,91.02,114.48,119.26,159.08,32.9,64.02
2012-05-08,136.55,79.25,51.84,40.85,118.79,116.94,91,114.28,119.48,156,32.78,63.96
2012-05-09,135.74,78.8,51.24,40.32,118.87,116.74,90.68,113.7,119.34,154.47,32.59,63.81
2012-05-10,136.02,79.1,51.48,40.49,118.52,116.5,90.58,113.73,119.32,154.77,32.52,63.75
2012-05-11,135.61,78.9,51.16,39.965,119.5,116.85,90.81,113.38,119.38,153.56,32.28,64.02
2012-05-14,134.11,77.85,50.18,39.06,121.17,116.88,90.14,112.06,119.94,151.33,31.88,63.24
2012-05-15,133.34,77.71,49.55,38.72,121.66,116.73,89.7,111.64,120.08,149.74,31.87,62.93
2012-05-16,132.829,77.155,49.06,38.17,122.01,116.79,88.82,111.21,119.84,149.46,31.79,62.16
2012-05-17,130.86,75.4,48.46,37.65,124.17,115.92,87.59,110.52,120.23,152.8,31.68,60.44
2012-05-18,129.74,74.6934,48.11,37.29,124.2001,115.47,87.585,110.33,120.51,154.55,31.5901,59.82
2012-05-21,131.97,76.45,49.17,38.18,123.94,115.6,88.5,110.99,120.68,154.65,32,61.05
2012-05-22,132.2,75.99,48.99,37.78,122.56,115.29,88.49,111.32,120.42,152.08,31.54,61.18
2012-05-23,132.27,76.48,48.59,37.52,123.41,115.57,88.4,110.6,120.43,151.62,31.19,61.44
2012-05-24,132.53,76.64,48.27,37.33,122.94,115.59,88.42,110.38,120.27,151.41,31.25,61.63
2012-05-25,132.1,76.59,48.1,37.15,123.4,115.88,88.14,110.52,120.38,152.68,31.23,61.45
2012-05-28,132.1,76.59,48.1,37.15,123.4,115.88,88.14,110.52,120.38,152.68,31.23,61.45
2012-05-29,133.7,77.7,48.71,38.2,123.02,116.05,89.11,110.49,120.03,151.02,31.09,62.29
2012-05-30,131.76,76.21,47.56,37.54,126.14,116.15,88.71,110.48,120.73,151.91,30.41,60.84
2012-05-31,131.47,76.11,47.76,37.7,127.6,116.97,87.77,110.68,121.31,151.62,30.23,61.22
2012-06-01,128.16,73.82,46.55,36.69,130.36,117.29,86.47,108.5,121.01,157.5,29.32,59.67
2012-06-04,128.1,73.65,46.94,36.85,129.33,116.4,86.54,109.655,120.78,157.32,29.6,59.25
2012-06-05,129.07,74.6,47.275,36.945,127.6,116.15,87.09,110.29,120.68,157.14,29.52,60.415
2012-06-06,131.97,76.44,48.6,38.025,125.05,115.81,88.02,111.57,120.11,157.21,30.02,61.71
2012-06-07,132.05,75.94,48.67,38.26,125.24,116.05,88.35,111.75,120.09,154.5,29.82,61.41
2012-06-08,133.1,76.97,48.51,37.93,125.21,116.48,88.69,112.14,120.18,154.73,29.95,62.18
2012-06-11,131.415,75.27,48.04,37.385,125.78,116.46,88.11,112.19,120.17,155.36,29.27,60.96
2012-06-12,132.92,76.22,48.84,38.16,124.63,116.12,88.73,112.62,119.91,156.4594,29.55,61.531
2012-06-13,132.07,75.34,48.445,38.02,125.86,116.54,88.47,113.08,120.18,157.12,29.31,61.24
2012-06-14,133.47,76.2,48.815,38.285,125.7,116.4,89.13,113.26,120.02,157.75,29.73,62.07
2012-06-15,134.14,77.22,49.5,38.99,126.4,116.88,89.29,113.53,120.78,157.84,29.65,62.46
2012-06-18,134.4,77.31,49.36,39.07,127.08,116.83,89.32,113.8,120.72,157.93,29.54,62.95
2012-06-19,135.7,78.65,50.18,39.7,125.42,116.72,89.95,114.17,120.59,157.16,29.83,62.69
2012-06-20,135.48,78.53,50.47,39.57,126.04,116.77,90.3,114.25,120.43,155.97,29.07,62.61
2012-06-21,132.44,76.62,48.025,37.67,126.71,116.95,89.56,113.86,119.92,152.015,28.47,61.625
2012-06-22,133.46,77.49,48.44,37.79,125.02,116.86,90.17,114.05,119.34,152.64,28.81,61.68
2012-06-25,131.32,76.28,47.36,37.085,126.84,117.16,90.03,113.8,119.89,153.76,28.9,61.34
2012-06-26,131.98,76.2,47.665,37.41,126.34,117.28,89.9,113.75,119.81,152.62,29.07,61.61
2012-06-27,133.173,77.44,48.12,37.65,126.54,117.44,90.44,114.1,119.93,152.83,29.35,62
2012-06-28,132.79,77.31,48.22,37.47,126.85,117.62,90.43,113.93,119.98,151.05,29.02,62.52
2012-06-29,136.105,79.56,49.96,39.135,125.2,117.59,91.29,114.72,119.7,155.19,30.44,63.935
2012-07-02,136.51,80.48,50.29,39.125,126.22,117.82,90.87,114.98,119.6,155.09,30.33,64.62
2012-07-03,137.412,81.53,50.75,39.91,125.25,117.92,91.2,115.15,119.81,157.46,31.36,64.98
2012-07-04,137.412,81.53,50.75,39.91,125.25,117.92,91.2,115.15,119.81,157.46,31.36,64.98
2012-07-05,136.79,81.44,49.91,39.49,125.89,118.22,91.21,115.41,120.07,155.68,31.43,64.68
2012-07-06,135.49,80.53,49.44,38.77,127.06,118.52,91.09,115.58,120.25,153.71,30.7,64.77
2012-07-09,135.32,80.22,49.33,38.63,128.18,118.6,91.12,115.58,120.48,154.04,31.18,64.9
2012-07-10,134.14,79.33,49,38.2,128.44,118.57,90.72,115.62,120.79,152.15,30.8,64.13
2012-07-11,134.16,79.06,49.15,38.4,128.6,118.77,91.01,116.18,120.67,152.99,31.24,64.23
2012-07-12,133.51,78.79,48.66,37.76,129.51,119.37,90.81,116.58,120.91,152.59,31.25,64.51
2012-07-13,135.75,79.771,49.35,38.485,129.17,119.41,91.09,117.14,120.97,154.14,31.59,65.21
2012-07-16,135.43,79.45,49.335,38.395,129.77,119.74,90.74,117.67,121.11,154.21,32.1,65.46
2012-07-17,136.36,79.731,49.48,38.91,128.75,119.74,91.17,117.99,120.95,153.47,32.09,66.01
2012-07-18,137.37,80.22,49.87,38.81,128.82,120.4,91.55,117.99,120.98,153.05,32.59,65.5
2012-07-19,137.73,79.95,50.33,39.165,128.49,120.61,91.78,117.95,121.09,153.38,33.34,64.95
2012-07-20,136.47,78.93,49.145,38.585,130.06,120.7,91.35,117.98,121.47,153.67,33.19,64.73
2012-07-23,135.09,77.67,48.14,37.58,130.79,120.31,91.2,117.24,121.37,153.03,32.34,64.34
2012-07-24,133.925,76.65,47.615,37.415,131.82,120.5,90.64,116.81,121.44,153.52,32.2,64.08
2012-07-25,133.96,76.82,47.87,37.6,132.16,120.73,90.45,117.07,121.31,155.67,32.34,64.07
2012-07-26,136.17,77.48,49.33,38.45,130.95,120.92,91.38,117.57,121.14,156.77,32.36,64.59
2012-07-27,138.675,79.32,50.37,39.525,128.48,120.35,91.92,117.97,120.79,157.54,32.78,65.32
2012-07-30,138.68,79.05,50.31,39.3,129.44,120.66,91.92,118.39,121.13,157.43,32.81,65.5
2012-07-31,137.71,78.35,50,39.12,129.7,121.28,91.7,118.55,121.44,156.49,32.23,65.43
2012-08-01,137.59,77.06,50.01,39.19,128.78,120.76,91.69,118.58,121.49,155.14,32.46,65.24
2012-08-02,136.64,76.78,49.31,38.73,129.51,120.84,91.32,118.66,121.47,154.13,32.09,65.31
2012-08-03,139.349,78.61,50.99,39.93,127.42,120.55,91.7,119,121.25,155.55,32.99,65.79
2012-08-06,139.62,79.22,51.35,40.18,127.47,120.71,91.64,119.38,121.33,156.3,33.09,65.6
2012-08-07,140.32,79.94,51.78,40.29,125.83,120.08,91.46,119.33,121.07,156.28,33.42,64.92
2012-08-08,140.49,79.82,51.75,40.37,125.16,119.74,91.52,119.03,120.71,156.48,33.55,64.53
2012-08-09,140.61,80.2,51.78,40.54,125.07,119.66,91.53,118.46,120.48,156.99,33.72,64.34
2012-08-10,140.84,79.92,51.87,40.73,125.7,120,91.45,118.33,120.56,157.18,33.53,64.48
2012-08-13,140.77,79.79,51.62,40.365,125.49,119.75,91.5,118.38,120.4,155.99,33.3,64.46
2012-08-14,140.79,79.6,51.74,40.36,123.79,119.21,91.64,118.38,119.87,155.13,33.46,64.43
2012-08-15,140.95,80.3,51.59,40.3,122.05,118.65,91.2,117.98,118.98,155.63,33.74,64.61
2012-08-16,141.99,81.14,52.23,40.67,121.01,118.3,91.54,117.77,118.69,156.56,33.95,65.08
2012-08-17,142.18,81.71,52.3,40.47,121.6,118.46,91.54,117.74,118.85,156.72,34.11,65.05
2012-08-20,142.19,81.53,52.24,40.45,121.85,118.79,91.65,117.87,118.79,157.26,34.17,65
2012-08-21,141.76,81.48,52.54,40.39,122.39,118.99,91.85,118.12,118.87,158.83,34.45,65
2012-08-22,141.82,81.09,52.48,40.41,124.41,119.67,91.76,118.79,119.84,160.54,34.61,64.94
2012-08-23,140.665,80.52,52.18,40.04,124.93,119.76,91.74,119.08,120.4,161.89,34.32,64.77
2012-08-24,141.51,80.74,52.1,40.05,124.81,119.89,92.15,119.17,120.38,161.97,34.09,65.02
2012-08-27,141.54,80.98,52.13,39.64,125.54,120.04,92.08,119.22,120.77,161.36,34.05,65.16
2012-08-28,141.4,81.35,52.08,39.56,125.84,120.21,92,119.33,121.08,161.64,34.12,65.42
2012-08-29,141.51,81.6,51.92,39.37,125.29,119.96,92.13,119.39,120.67,160.59,34.09,65.44
2012-08-30,140.49,80.79,51.15,38.91,125.94,120,92.09,119.43,120.58,160.52,34.09,65.37
2012-08-31,141.16,81.12,51.6,39.28,127.72,120.83,92.33,119.56,121.14,164.22,34.54,65.63
2012-09-03,141.16,81.12,51.6,39.28,127.72,120.83,92.33,119.56,121.14,164.22,34.54,65.63
2012-09-04,141.03,82.11,51.34,39.065,127.32,120.16,91.82,119.3,120.98,164.48,34.45,65.96
